raw,type,extend,xvalue,yvalue,zvalue,time,seconds
9.23E+11,1,3,-3.5003228,3.596091,1.8052281,49948630918,49.94863092
9.23E+11,1,3,-4.8985367,6.054936,9.208099,49961572949,49.96157295
9.23E+11,1,3,-2.918532,5.535394,4.211401,49968572116,49.96857212
9.23E+11,1,3,-0.33518824,2.042254,3.8379054,49981423314,49.98142331
9.23E+11,1,3,-0.93134445,3.1723173,8.652645,49988438887,49.98843889
9.23E+11,1,3,-1.7717092,2.741361,10.180145,50001375137,50.00137514
9.23E+11,1,3,-1.8315643,-0.24420857,10.891224,50006941335,50.00694134
9.23E+11,1,3,-2.1619642,-2.882619,13.129802,50021222533,50.02122253
9.23E+11,1,3,-3.13401,-4.084508,12.284649,50028202689,50.02820269
9.23E+11,1,3,-4.3143516,-7.429208,7.374141,50041172533,50.04117253
9.23E+11,1,3,-7.577648,-8.937555,8.42759,50048163001,50.048163
9.23E+11,1,3,-11.815386,-4.3742065,15.500062,50061335814,50.06133581
9.23E+11,1,3,-10.43872,-4.6519337,12.878411,50068205658,50.06820566
9.23E+11,1,3,-7.132327,-5.815516,10.400413,50080990137,50.08099014
9.23E+11,1,3,-5.29358,-3.6296098,10.441113,50087950762,50.08795076
9.23E+11,1,3,-4.122815,-0.6991069,7.8050976,50100803210,50.10080321
9.23E+11,1,3,-3.7588966,0.2873042,6.5864487,50106468730,50.10646873
9.23E+11,1,3,-3.6870706,3.0669725,3.8379054,50120778105,50.12077811
9.23E+11,1,3,-3.5625722,3.6296098,1.6807296,50127162480,50.12716248
9.23E+11,1,3,-3.4524388,4.853047,0.37828386,50140242741,50.14024274
9.23E+11,1,3,-3.892972,4.618415,3.0095115,50147620970,50.14762097
9.23E+11,1,3,-3.9480386,4.6471453,7.991845,50160567480,50.16056748
9.23E+11,1,3,-2.3942018,2.96881,4.2999864,50167955970,50.16795597
9.23E+11,1,3,-0.48362875,-0.04070143,11.705252,50180489564,50.18048956
9.23E+11,1,3,-0.9552865,-0.28491,13.086706,50187390762,50.18739076
9.23E+11,1,3,-2.1787236,-2.8898015,12.856863,50200345032,50.20034503
9.23E+11,1,3,-2.8658595,-2.8514943,11.791444,50205925657,50.20592566
9.23E+11,1,3,-5.2720323,-6.4260373,5.195418,50220225710,50.22022571
9.23E+11,1,3,-7.3789296,-7.3669586,7.9032598,50227245241,50.22724524
9.23E+11,1,3,-12.914324,-3.4093432,13.924677,50240169616,50.24016962
9.23E+11,1,3,-11.887212,-4.501099,11.47062,50247118262,50.24711826
9.23E+11,1,3,-7.843405,-5.9639564,9.665392,50260048314,50.26004831
9.23E+11,1,3,-7.017405,-4.8578353,9.844957,50267043835,50.26704384
9.23E+11,1,3,-4.781221,-0.60094464,5.7748146,50279977637,50.27997764
9.23E+11,1,3,-4.355053,0.39025488,4.996699,50286914980,50.28691498
9.23E+11,1,3,-4.3239284,2.6527755,4.1539397,50299820293,50.29982029
9.23E+11,1,3,-4.1515455,2.707842,2.2601264,50305475189,50.30547519
9.23E+11,1,3,-3.9073372,1.4173675,6.3949127,50319764355,50.31976436
9.23E+11,1,3,-4.6255975,2.0805612,11.7268,50326717480,50.32671748
9.23E+11,1,3,-1.7860745,-0.23463176,6.5122285,50339628418,50.33962842
9.23E+11,1,3,-0.48362875,-2.5929205,6.5816603,50346606647,50.34660665
9.23E+11,1,3,-0.8571242,-3.2321723,10.055647,50359572272,50.35957227
9.23E+11,1,3,-2.4109612,-1.673547,12.466608,50366505762,50.36650576
9.23E+11,1,3,-2.5713725,-2.2266076,11.59033,50379470397,50.3794704
9.23E+11,1,3,-2.7820623,-2.6623523,10.915166,50386388053,50.38638805
9.23E+11,1,3,-3.7924154,-3.2561142,8.331821,50399367428,50.39936743
9.23E+11,1,3,-5.662287,-6.835446,6.694188,50404990241,50.40499024
9.23E+11,1,3,-9.16261,-6.337452,12.5264635,50419208782,50.41920878
9.23E+11,1,3,-10.101137,-4.24492,13.711593,50426240814,50.42624081
9.23E+11,1,3,-7.465121,-5.305551,10.579977,50439190970,50.43919097
9.23E+11,1,3,-5.722142,-4.345476,9.830592,50446198678,50.44619868
9.23E+11,1,3,-4.9823337,-2.1883004,8.449138,50459007220,50.45900722
9.23E+11,1,3,-4.510676,-0.30885202,6.0262055,50465998834,50.46599883
9.23E+11,1,3,-4.295198,1.2090719,4.6710877,50478973939,50.47897394
9.23E+11,1,3,-4.072537,1.9967642,3.466804,50485899980,50.48589998
9.23E+11,1,3,-4.000711,1.7717092,7.386112,50498894199,50.4988942
9.23E+11,1,3,-3.442862,2.195483,8.276755,50504448782,50.50444878
9.23E+11,1,3,-1.3335704,-0.23942018,4.5777135,50518717220,50.51871722
9.23E+11,1,3,-1.1348516,-1.2521675,5.590461,50525703366,50.52570337
9.23E+11,1,3,-2.4013844,0.94331545,7.7093296,50538845814,50.53884581
9.23E+11,1,3,-2.3774424,1.460463,7.711724,50545891595,50.5458916
9.23E+11,1,3,-1.7621324,0.91458505,8.559271,50558512793,50.55851279
9.23E+11,1,3,-1.7549498,0.23942018,11.176133,50565489876,50.56548988
9.23E+11,1,3,-2.2936451,-1.0606314,11.286267,50578390241,50.57839024
9.23E+11,1,3,-3.4691982,-3.4572272,5.4683566,50585375397,50.5853754
9.23E+11,1,3,-6.2249246,-5.861006,5.2480903,50598370032,50.59837003
9.23E+11,1,3,-10.91756,-2.8323407,13.220781,50603969772,50.60396977
9.23E+11,1,3,-11.176133,-3.289633,12.133814,50618231647,50.61823165
9.23E+11,1,3,-8.647857,-4.7979803,9.825804,50625216386,50.62521639
9.23E+11,1,3,-7.050924,-3.6032736,9.540894,50638161439,50.63816144
9.24E+11,1,3,-6.078878,-2.0494366,7.433996,50645131491,50.64513149
9.24E+11,1,3,-5.509058,-0.22984336,4.9895163,50658008157,50.65800816
9.24E+11,1,3,-5.2121773,1.7549498,4.249708,50665005814,50.66500581
9.24E+11,1,3,-4.8386817,2.5187001,5.12838,50677967636,50.67796764
9.24E+11,1,3,-4.0557775,1.3120226,8.133103,50684925345,50.68492535
9.24E+11,1,3,-3.1555579,-0.021547815,9.308656,50697818678,50.69781868
9.24E+11,1,3,-1.5682021,-2.8754363,7.2664022,50703437272,50.70343727
9.24E+11,1,3,-1.3335704,-3.5242648,8.4347725,50717754668,50.71775467
9.24E+11,1,3,-2.348712,-1.6448165,10.0987425,50724706386,50.72470639
9.24E+11,1,3,-2.5761611,-0.89782566,8.499416,50737607793,50.73760779
9.24E+11,1,3,-2.6982653,-0.6727707,9.713276,50744612741,50.74461274
9.24E+11,1,3,-3.0071173,-1.7286136,11.243171,50757560189,50.75756019
9.24E+11,1,3,-3.2561142,-2.4612393,11.33894,50764483678,50.76448368
9.24E+11,1,3,-4.6662993,-5.57849,4.414908,50777410189,50.77741019
9.24E+11,1,3,-5.746084,-7.1227503,4.9105077,50784471959,50.78447196
9.24E+11,1,3,-10.680533,-3.0693667,12.272678,50797335866,50.79733587
9.24E+11,1,3,-10.644621,-2.908955,11.21444,50802943939,50.80294394
9.24E+11,1,3,-8.015787,-3.6703112,8.3150625,50817301178,50.81730118
9.24E+11,1,3,-7.563283,-2.885013,8.236053,50824228157,50.82422816
9.24E+11,1,3,-6.9886746,-0.6440403,5.439626,50837118782,50.83711878
9.24E+11,1,3,-6.8881183,0.31603462,4.4484267,50844100605,50.84410061
9.24E+11,1,3,-6.612785,2.4540567,3.6008794,50857013626,50.85701363
9.24E+11,1,3,-6.5960255,2.585738,4.55856,50864022376,50.86402238
9.24E+11,1,3,-6.0477533,2.8562827,5.825093,50876955605,50.87695561
9.24E+11,1,3,-5.583278,2.6647465,5.592855,50883942949,50.88394295
9.24E+11,1,3,-4.6279917,1.7621324,6.3566055,50896786647,50.89678665
9.24E+11,1,3,-4.5777135,1.757344,6.7851677,50902447845,50.90244785
9.24E+11,1,3,-4.1419687,0.80924016,7.433996,50915401386,50.91540139
9.24E+11,1,3,-4.134786,0.107739076,8.09719,50922358782,50.92235878
9.24E+11,1,3,-4.402937,-1.091756,10.994174,50936609563,50.93660956
9.24E+11,1,3,-4.5513773,-1.2689269,11.190498,50943595345,50.94359535
9.24E+11,1,3,-5.781997,-3.8881836,5.104438,50956576282,50.95657628
9.24E+11,1,3,-6.775591,-5.267244,5.446809,50963551438,50.96355144
9.24E+11,1,3,-11.314998,-2.9113493,13.891158,50976406595,50.9764066
9.24E+11,1,3,-11.149797,-2.4636335,13.797785,50983425345,50.98342535
9.24E+11,1,3,-7.4962454,-3.277662,10.024523,50996367324,50.99636732
9.24E+11,1,3,-7.086837,-2.5905263,8.8777,51001939199,51.0019392
9.24E+11,1,3,-7.3789296,0.016759412,6.2871737,51016171491,51.01617149
9.24E+11,1,3,-7.3645644,1.42455,3.8594532,51023197428,51.02319743
9.24E+11,1,3,-7.03177,1.9895816,3.3303347,51036161751,51.03616175
9.24E+11,1,3,-6.64391,2.4660277,5.3342814,51043160293,51.04316029
9.24E+11,1,3,-5.683835,3.0214825,5.094861,51055975761,51.05597576
9.24E+11,1,3,-4.345476,2.6072857,3.2585084,51063027584,51.06302758
9.24E+11,1,3,-4.3239284,1.4987702,9.404425,51075928990,51.07592899
9.24E+11,1,3,-4.0222588,2.492364,9.354146,51082896699,51.0828967
9.24E+11,1,3,-1.8962077,1.9632454,6.5936313,51095795865,51.09579587
9.24E+11,1,3,-1.7525556,1.5873557,6.435614,51101467324,51.10146732
9.24E+11,1,3,-2.9472623,0.62249243,7.3789296,51115764303,51.1157643
9.24E+11,1,3,-4.0078936,-1.1372458,9.085996,51122710032,51.12271003
9.24E+11,1,3,-4.5082817,-3.442862,10.927136,51135681699,51.1356817
9.24E+11,1,3,-5.0254292,-3.8666358,7.644686,51143020345,51.14302035
9.24E+11,1,3,-6.315904,-5.9041014,3.6272156,51155517063,51.15551706
9.24E+11,1,3,-9.835381,-3.9911342,8.722076,51162531595,51.1625316
9.24E+11,1,3,-11.626244,-1.745373,13.010092,51175426126,51.17542613
9.24E+11,1,3,-9.040505,-2.825158,11.3964,51182408001,51.182408
9.24E+11,1,3,-7.539341,-2.4301147,9.301474,51195356490,51.19535649
9.24E+11,1,3,-7.860164,-0.34237084,6.6870055,51200930813,51.20093081
9.24E+11,1,3,-7.8410106,0.60333884,3.9911342,51215195709,51.21519571
9.24E+11,1,3,-7.6351094,0.7613561,4.7860093,51222196803,51.2221968
9.24E+11,1,3,-7.165846,1.5251064,5.058948,51235152272,51.23515227
9.24E+11,1,3,-5.683835,1.8842367,3.7924154,51242102220,51.24210222
9.24E+11,1,3,-5.4922986,3.1603463,11.477803,51254967324,51.25496732
9.24E+11,1,3,-3.8522706,2.3702598,6.83784,51261998209,51.26199821
9.24E+11,1,3,-1.7860745,-0.30166942,4.8027687,51274924251,51.27492425
9.24E+11,1,3,-3.0573955,1.8339585,6.775591,51281899042,51.28189904
9.24E+11,1,3,-4.0174704,1.9321208,7.6614456,51294755605,51.29475561
9.24E+11,1,3,-3.371036,-0.5770026,8.3390045,51300445084,51.30044508
9.24E+11,1,3,-3.205836,-2.2409728,11.688493,51314759824,51.31475982
9.24E+11,1,3,-3.478775,-3.70383,10.7356,51321709042,51.32170904
9.24E+11,1,3,-4.426879,-4.867412,6.2009826,51334603470,51.33460347
9.24E+11,1,3,-6.8282633,-6.83784,3.1651347,51341634459,51.34163446
9.24E+11,1,3,-10.752359,-5.463568,8.348581,51354542532,51.35454253
9.24E+11,1,3,-12.887988,-3.4117374,14.121001,51361530397,51.3615304
9.24E+11,1,3,-9.97185,-4.1491513,12.126632,51374412428,51.37441243
9.24E+11,1,3,-7.632715,-2.7269957,9.655815,51381416334,51.38141633
9.24E+11,1,3,-7.237672,-0.45010993,7.0102224,51394325292,51.39432529
9.24E+11,1,3,-7.290344,0.50517654,5.9424086,51399940136,51.39994014
9.24E+11,1,3,-6.8186865,1.745373,4.6902413,51414189667,51.41418967
9.24E+11,1,3,-6.591237,1.3623008,5.3103395,51421204199,51.4212042
9.24E+11,1,3,-5.9783216,0.94810385,4.086902,51434126126,51.43412613
9.24E+11,1,3,-5.626374,1.0845734,3.5458126,51441111178,51.44111118
9.24E+11,1,3,-5.2959743,2.813187,11.003751,51454062063,51.45406206
9.24E+11,1,3,-4.3287168,2.4157495,8.420407,51461012688,51.46101269
9.24E+11,1,3,-1.6448165,-1.8722657,6.289568,51473908886,51.47390889
9.24E+11,1,3,-2.480393,-1.3742718,7.1826053,51480915553,51.48091555
9.24E+11,1,3,-4.55856,0.8331822,7.8266454,51493801647,51.49380165
9.24E+11,1,3,-4.546589,0.92895025,7.979874,51499499667,51.49949967
9.24E+11,1,3,-4.7500963,0.31364042,10.30225,51513742897,51.5137429
9.24E+11,1,3,-5.08289,-0.29209262,10.503363,51520701751,51.52070175
9.24E+11,1,3,-6.4547677,-5.08289,4.247314,51533579459,51.53357946
9.24E+11,1,3,-7.501034,-6.5696893,3.4715924,51540641699,51.5406417
9.24E+11,1,3,-12.10269,-1.8746599,13.347674,51553154459,51.55315446
9.24E+11,1,3,-11.6430025,-1.4652514,13.936648,51560508990,51.56050899
9.24E+11,1,3,-7.228095,-2.44448,10.022128,51573403886,51.57340389
9.24E+11,1,3,-6.7372837,-1.4532804,9.409213,51580413678,51.58041368
9.24E+11,1,3,-7.117962,0.50517654,6.634333,51593348105,51.59334811
9.24E+11,1,3,-7.1945763,0.7422025,5.4683566,51598931959,51.59893196
9.24E+11,1,3,-6.603208,0.25617957,4.2066126,51613191230,51.61319123
9.24E+11,1,3,-6.3901243,-0.062249243,4.8937483,51620202272,51.62020227
9.24E+11,1,3,-5.2983685,-1.1540052,4.6782703,51633145865,51.63314587
9.25E+11,1,3,-4.8745947,-1.4389153,7.9966335,51640100657,51.64010066
9.25E+11,1,3,-4.2066126,-0.93613285,11.7148285,51652997688,51.65299769
9.25E+11,1,3,-2.1260512,-3.4141316,7.563283,51660551126,51.66055113
9.25E+11,1,3,-1.340753,-4.0078936,7.7811556,51672937844,51.67293784
9.25E+11,1,3,-2.219425,-1.5753847,9.457097,51679897949,51.67989795
9.25E+11,1,3,-2.6527755,0.31364042,10.007763,51692764928,51.69276493
9.25E+11,1,3,-2.4708161,0.6607997,10.599131,51698392272,51.69839227
9.25E+11,1,3,-2.231396,0.90979666,10.805033,51712710501,51.7127105
9.25E+11,1,3,-2.4420857,0.34237084,7.2664022,51719665449,51.71966545
9.25E+11,1,3,-3.5242648,-4.1252093,3.0310593,51732566803,51.7325668
9.25E+11,1,3,-7.019799,-3.466804,6.7731967,51739618886,51.73961889
9.25E+11,1,3,-10.280702,-1.4556746,12.548011,51752514355,51.75251436
9.25E+11,1,3,-9.320627,-3.632004,11.228806,51759486699,51.7594867
9.25E+11,1,3,-7.1993647,-3.608062,10.170568,51772481282,51.77248128
9.25E+11,1,3,-6.4787097,-1.0414777,8.8777,51779474251,51.77947425
9.25E+11,1,3,-6.5026517,0.19871874,6.7372837,51792309042,51.79230904
9.25E+11,1,3,-6.6654577,0.61052144,5.0517654,51797912376,51.79791238
9.25E+11,1,3,-6.4787097,1.043872,5.6670756,51812184615,51.81218462
9.25E+11,1,3,-5.801151,1.5131354,6.232107,51819178053,51.81917805
9.25E+11,1,3,-4.72376,1.1755531,5.9304376,51832135761,51.83213576
9.25E+11,1,3,-4.0916905,1.2497733,5.17387,51839069719,51.83906972
9.25E+11,1,3,-3.7541082,1.6328455,7.551312,51851987949,51.85198795
9.25E+11,1,3,-3.0023289,0.8738836,10.144233,51858965865,51.85896587
9.25E+11,1,3,-1.6711528,-1.9009962,8.760384,51871779824,51.87177982
9.25E+11,1,3,-1.1731589,-4.1132383,7.884106,51878847271,51.87884727
9.25E+11,1,3,-1.9009962,-2.980781,9.5385,51891783469,51.89178347
9.25E+11,1,3,-2.4779987,0.035913024,10.474632,51897408209,51.89740821
9.25E+11,1,3,-2.4420857,0.770933,9.516952,51911472376,51.91147238
9.25E+11,1,3,-2.6479871,-0.5434838,6.5026517,51918648105,51.91864811
9.25E+11,1,3,-3.7541082,-3.1603463,4.570531,51931629928,51.93162993
9.25E+11,1,3,-6.3566055,-4.175488,9.085996,51938594615,51.93859462
9.25E+11,1,3,-8.542512,-4.321534,13.201628,51951497948,51.95149795
9.25E+11,1,3,-8.157045,-4.548983,12.5504055,51958507740,51.95850774
9.25E+11,1,3,-6.555324,-3.9336734,11.370064,51971434563,51.97143456
9.25E+11,1,3,-5.542577,-2.8323407,10.378864,51978412063,51.97841206
9.25E+11,1,3,-5.401319,-0.82360536,8.058883,51991278678,51.99127868
9.25E+11,1,3,-5.207389,0.8451532,5.6120086,51996903053,51.99690305
9.25E+11,1,3,-5.046977,1.6998832,4.594473,52011227219,52.01122722
9.25E+11,1,3,-4.999093,1.9009962,4.4220905,52018174980,52.01817498
9.25E+11,1,3,-4.663905,1.9033904,5.020641,52031078990,52.03107899
9.25E+11,1,3,-4.0821137,1.1707647,8.611943,52038105084,52.03810508
9.25E+11,1,3,-3.0190883,0.20111294,8.9519205,52051326073,52.05132607
9.25E+11,1,3,-2.135628,-0.5410896,7.989451,52058214146,52.05821415
9.25E+11,1,3,-0.8571242,-1.3192052,8.379706,52070858938,52.07085894
9.25E+11,1,3,-0.91458505,-1.3311762,8.506598,52077845240,52.07784524
9.25E+11,1,3,-2.2720973,0.11971009,10.884041,52090868626,52.09086863
9.25E+11,1,3,-2.7509377,0.2633622,10.520123,52096397636,52.09639764
9.25E+11,1,3,-4.0533834,-3.940856,3.5529952,52110634615,52.11063462
9.25E+11,1,3,-5.365406,-5.4444146,4.086902,52117698886,52.11769889
9.25E+11,1,3,-10.728417,-3.2225955,14.920665,52130356907,52.13035691
9.25E+11,1,3,-10.323798,-4.134786,14.252683,52137007896,52.1370079
9.25E+11,1,3,-6.9240313,-6.385336,10.680533,52150481386,52.15048139
9.25E+11,1,3,-6.3661823,-5.693412,10.658986,52157498365,52.15749837
9.25E+11,1,3,-5.6000376,-3.4739866,8.616732,52170419928,52.17041993
9.25E+11,1,3,-5.446809,-2.779668,7.1371155,52177401750,52.17740175
9.25E+11,1,3,-5.604826,-0.22505496,6.0716953,52190285136,52.19028514
9.25E+11,1,3,-5.6407394,0.36631286,6.528988,52195915032,52.19591503
9.25E+11,1,3,-4.292804,-0.31124622,5.1235914,52210230553,52.21023055
9.25E+11,1,3,-3.9935284,-0.866701,8.137892,52217172011,52.21717201
9.25E+11,1,3,-2.9903579,-0.33518824,9.222465,52230054667,52.23005467
9.25E+11,1,3,-1.8363527,-1.1563994,7.309498,52237066698,52.2370667
9.25E+11,1,3,-1.1133038,-0.24420857,6.8210807,52249994355,52.24999436
9.25E+11,1,3,-1.6232687,0.6464345,7.6494746,52256952063,52.25695206
9.25E+11,1,3,-2.2505496,0.4357447,8.7532015,52269831073,52.26983107
9.25E+11,1,3,-2.1308396,-0.093373865,9.358934,52276842896,52.2768429
9.25E+11,1,3,-2.1883004,-1.5442601,10.828975,52288157115,52.28815712
9.25E+11,1,3,-2.4971523,-1.8124107,8.956709,52296430969,52.29643097
9.25E+11,1,3,-3.5817258,-5.353435,4.5274353,52309711386,52.30971139
9.25E+11,1,3,-6.931214,-5.485116,8.860941,52316690500,52.3166905
9.25E+11,1,3,-9.763555,-2.4349031,13.575124,52329584146,52.32958415
9.25E+11,1,3,-8.147469,-3.916914,11.389217,52336566230,52.33656623
9.25E+11,1,3,-6.169858,-3.5793316,10.149021,52349545344,52.34954534
9.25E+11,1,3,-5.3558292,-1.8555063,9.624691,52356493782,52.35649378
9.25E+11,1,3,-5.0421886,-0.7326257,7.098808,52369352948,52.36935295
9.25E+11,1,3,-5.0421886,0.45729253,5.046977,52376364146,52.37636415
9.25E+11,1,3,-5.2026005,1.5729905,5.0397944,52389297584,52.38929758
9.25E+11,1,3,-4.9943047,1.7645266,4.735731,52394911177,52.39491118
9.25E+11,1,3,-4.292804,1.5969325,5.2840033,52409183209,52.40918321
9.25E+11,1,3,-3.9121256,1.8363527,11.420342,52416165605,52.41616561
9.25E+11,1,3,-2.4157495,1.4867992,7.4387846,52429172896,52.4291729
9.25E+11,1,3,-0.40222588,-1.2569559,5.731719,52436135136,52.43613514
9.25E+11,1,3,-1.1109096,-0.7757214,8.511387,52448901907,52.44890191
9.25E+11,1,3,-2.207454,0.107739076,9.880871,52455925552,52.45592555
9.25E+11,1,3,-2.2768857,-0.31124622,9.564836,52468900084,52.46890008
9.25E+11,1,3,-2.171541,-0.46447513,11.173739,52475843261,52.47584326
9.25E+11,1,3,-2.6168625,-0.79966336,10.424355,52488749302,52.4887493
9.25E+11,1,3,-3.7684734,-4.309563,5.116409,52494376230,52.49437623
9.25E+11,1,3,-7.1466923,-5.7604494,7.4483614,52507353782,52.50735378
9.25E+11,1,3,-11.834539,-2.7581203,13.572729,52514313573,52.51431357
9.25E+11,1,3,-11.870452,-4.2664676,12.260707,52528171907,52.52817191
9.25E+11,1,3,-9.631873,-5.2768207,10.967838,52535567844,52.53556784
9.25E+11,1,3,-7.881712,-2.6743233,10.409989,52547952219,52.54795222
9.25E+11,1,3,-6.385336,-0.6703765,7.776367,52554083886,52.55408389
9.25E+11,1,3,-5.475539,0.46686932,4.84347,52566969511,52.56696951
9.25E+11,1,3,-5.3342814,1.7070658,4.7500963,52574086959,52.57408696
9.25E+11,1,3,-5.245696,2.1906946,6.1770406,52587097532,52.58709753
9.25E+11,1,3,-4.1395745,1.6831238,2.8993783,52593927479,52.59392748
9.25E+11,1,3,-3.3638535,1.3503298,7.33344,52606787063,52.60678706
9.25E+11,1,3,-3.229778,2.5905263,10.903194,52613804875,52.61380488
9.25E+11,1,3,0.16998832,-1.4197617,7.6853876,52623804875,52.62380488
9.25E+11,1,3,0.16998832,-1.4197617,7.6853876,52636868052,52.63686805
9.26E+11,1,3,-0.17717093,-1.1444284,8.9758625,52639855709,52.63985571
9.26E+11,1,3,-0.7733272,-0.7374141,10.084377,52644975865,52.64497587
9.26E+11,1,3,-1.6472107,-0.6344634,10.364499,52653562636,52.65356264
9.26E+11,1,3,-2.171541,-0.6512229,9.950302,52666521542,52.66652154
9.26E+11,1,3,-2.767697,-0.36152446,11.2312,52673475761,52.67347576
9.26E+11,1,3,-6.069301,-5.5138464,4.4340615,52683475761,52.68347576
9.26E+11,1,3,-6.069301,-5.5138464,4.4340615,52696421750,52.69642175
9.26E+11,1,3,-8.506598,-4.6399627,8.300697,52702792011,52.70279201
9.26E+11,1,3,-11.073183,-2.9041667,11.760319,52707537323,52.70753732
9.26E+11,1,3,-12.667721,-2.1452048,12.703634,52713300136,52.71330014
9.26E+11,1,3,-11.018116,-3.9001546,9.713276,52727048469,52.72704847
9.26E+11,1,3,-10.089166,-3.5577838,9.394848,52733196907,52.73319691
9.26E+11,1,3,-8.001422,-1.6208745,8.238448,52746250344,52.74625034
9.26E+11,1,3,-7.371747,-1.2114661,7.067683,52753102688,52.75310269
9.26E+11,1,3,-6.066907,0.7422025,4.5633483,52765937167,52.76593717
9.26E+11,1,3,-5.813122,1.3575124,4.534618,52772986698,52.7729867
9.26E+11,1,3,-5.257667,0.8882488,8.774749,52785946282,52.78594628
9.26E+11,1,3,-4.7189717,0.36870706,8.341399,52792899511,52.79289951
9.26E+11,1,3,-2.1906946,-0.7326257,7.007828,52805770031,52.80577003
9.26E+11,1,3,-1.8219875,-1.1947067,7.117962,52812792219,52.81279222
9.26E+11,1,3,-2.492364,-2.0446482,8.346188,52825706906,52.82570691
9.26E+11,1,3,-2.8682537,-1.460463,8.892065,52832695292,52.83269529
9.26E+11,1,3,-2.6910827,0.19153613,9.560047,52845676750,52.84567675
9.26E+11,1,3,-2.4708161,-0.002394202,9.531317,52852588521,52.85258852
9.26E+11,1,3,-3.0813377,-1.8004397,10.704475,52865514615,52.86551462
9.26E+11,1,3,-3.5793316,-2.054225,11.477803,52872508000,52.872508
9.26E+11,1,3,-5.0397944,-0.90261406,9.428367,52885429719,52.88542972
9.26E+11,1,3,-5.470751,-0.81881696,7.735666,52892392167,52.89239217
9.26E+11,1,3,-8.566454,-1.055843,7.302315,52905257844,52.90525784
9.26E+11,1,3,-9.9790325,-0.81402856,7.7931266,52912286490,52.91228649
9.26E+11,1,3,-10.986992,-0.19393034,7.0126166,52925204563,52.92520456
9.26E+11,1,3,-10.316615,-0.038307227,6.6606693,52932184771,52.93218477
9.26E+11,1,3,-7.5321584,0.6703765,5.556942,52945151906,52.94515191
9.26E+11,1,3,-6.8186865,0.8403648,5.8562174,52952087011,52.95208701
9.26E+11,1,3,-5.281609,2.4540567,4.9440265,52965003000,52.965003
9.26E+11,1,3,-4.7165775,3.13401,3.86903,52972011802,52.9720118
9.26E+11,1,3,-3.9815574,2.9999347,8.157045,52984936802,52.9849368
9.26E+11,1,3,-3.7181952,2.9831753,9.064447,52991914094,52.99191409
9.26E+11,1,3,-2.1619642,1.2641385,5.023035,53004810188,53.00481019
9.26E+11,1,3,-1.9081788,1.2042835,7.074866,53011786490,53.01178649
9.26E+11,1,3,-2.8299465,1.0630256,8.446744,53024752688,53.02475269
9.26E+11,1,3,-2.9999347,0.63206923,9.586384,53031697375,53.03169738
9.26E+11,1,3,-2.60968,1.1779473,11.262324,53045049302,53.0450493
9.26E+11,1,3,-2.5139117,0.91697925,11.35091,53051554563,53.05155456
9.26E+11,1,3,-3.3734303,0.33758244,8.762778,53064638261,53.06463826
9.26E+11,1,3,-5.046977,-2.0159178,4.1395745,53071481438,53.07148144
9.26E+11,1,3,-7.9726915,-3.799598,4.7046065,53084354094,53.08435409
9.26E+11,1,3,-11.535264,-0.6751649,9.31105,53091396698,53.0913967
9.26E+11,1,3,-11.034876,0.12210429,9.725247,53104342688,53.10434269
9.26E+11,1,3,-7.881712,-0.9983821,7.979874,53111290917,53.11129092
9.26E+11,1,3,-5.9783216,-0.37110126,6.7684083,53124196802,53.1241968
9.26E+11,1,3,-5.1882353,0.85473,6.145916,53131198365,53.13119837
9.26E+11,1,3,-4.5920787,1.4221559,4.903325,53144111646,53.14411165
9.26E+11,1,3,-3.904943,0.8283938,4.733337,53151081542,53.15108154
9.26E+11,1,3,-3.5697548,-0.01436521,6.8091097,53163987688,53.16398769
9.26E+11,1,3,-3.2345665,-0.34476504,7.501034,53170979354,53.17097935
9.26E+11,1,3,-2.779668,-0.7015011,7.69257,53183912479,53.18391248
9.26E+11,1,3,-3.0071173,-0.2801216,7.386112,53190871229,53.19087123
9.26E+11,1,3,-3.5793316,1.4173675,6.6606693,53203764511,53.20376451
9.26E+11,1,3,-4.24492,3.4931402,5.592855,53210788052,53.21078805
9.26E+11,1,3,-5.094861,5.4539914,4.6279917,53223736594,53.22373659
9.26E+11,1,3,-6.045359,6.05733,3.442862,53230700031,53.23070003
9.26E+11,1,3,-7.1634517,5.097255,2.0039468,53243563000,53.243563
9.26E+11,1,3,-8.626308,2.743755,2.0087352,53250603417,53.25060342
9.26E+11,1,3,-10.524911,-0.12449849,3.2441432,53263533156,53.26353316
9.26E+11,1,3,-11.796232,-4.211401,3.8881836,53270473260,53.27047326
9.26E+11,1,3,-12.097901,-8.271967,2.8634653,53283369250,53.28336925
9.26E+11,1,3,-10.869676,-9.873688,4.0438066,53290377948,53.29037795
9.26E+11,1,3,-8.109161,-8.53054,5.511452,53303348573,53.30334857
9.26E+11,1,3,-4.709395,-6.3901243,5.3342814,53310304510,53.31030451
9.26E+11,1,3,-2.2840683,-5.2241483,5.3199162,53324892323,53.32489232
9.26E+11,1,3,-1.1587936,-6.6486983,6.76362,53330811802,53.3308118
9.26E+11,1,3,-1.376666,-8.774749,9.31105,53344507688,53.34450769
9.26E+11,1,3,-1.8650831,-9.698911,11.959038,53351012115,53.35101212
9.26E+11,1,3,-1.946486,-10.3692875,12.409147,53364202063,53.36420206
9.26E+11,1,3,-2.207454,-10.220847,12.270284,53369965083,53.36996508
